timestamp;RSSI_01;RSSI_02;RSSI_03;RSSI_04;RSSI_05;RSSI_06;RSSI_07;RSSI_08;RSSI_09;temp;hum;bar;rain
2024-02-09 19:00:00+00:00;-100.45454545454545;-104.9090909090909;-99.0;-97.1;-90.16666666666667;-88.83333333333333;-99.0909090909091;-103.33333333333333;-102.55555555555556;63.36666666666667;45.583333333333336;30.054999999999996;0.0
2024-02-09 20:00:00+00:00;-96.41666666666667;-105.33333333333333;-98.27272727272727;-97.08333333333333;-89.5;-87.58333333333333;-99.27272727272727;-101.7;-98.58333333333333;62.63333333333333;45.25;30.049166666666668;0.0
2024-02-09 21:00:00+00:00;-97.0909090909091;-104.75;-98.45454545454545;-98.45454545454545;-91.5;-85.33333333333333;-102.3;-102.1;-103.81818181818181;61.675000000000004;49.5;30.03916666666667;0.0
2024-02-09 22:00:00+00:00;-95.54545454545455;-102.2;-97.2;-96.1;-89.75;-86.25;-95.45454545454545;-103.25;-98.36363636363636;59.85;54.583333333333336;30.037499999999998;0.0
2024-02-09 23:00:00+00:00;-98.18181818181819;-104.61538461538461;-96.3;-94.63636363636364;-89.41666666666667;-85.54545454545455;-96.88888888888889;-102.45454545454545;-98.0909090909091;58.28333333333333;58.5;30.035833333333333;0.0
2024-02-10 00:00:00+00:00;-96.22222222222223;-104.0909090909091;-96.66666666666667;-97.83333333333333;-89.41666666666667;-86.08333333333333;-97.88888888888889;-102.6;-97.72727272727273;57.800000000000004;59.0;30.045833333333334;0.0
2024-02-10 01:00:00+00:00;-96.1;-104.21428571428571;-95.6;-97.18181818181819;-88.91666666666667;-85.91666666666667;-97.375;-101.72727272727273;-102.0;57.175000000000004;59.75;30.035833333333333;0.0
2024-02-10 02:00:00+00:00;-98.1;-103.54545454545455;-96.63636363636364;-99.54545454545455;-89.16666666666667;-85.91666666666667;-96.1;-101.1;-96.54545454545455;56.5;60.0;30.030833333333334;0.0
2024-02-10 03:00:00+00:00;-98.3;-102.9090909090909;-97.77777777777777;-98.33333333333333;-88.5;-85.5;-96.88888888888889;-97.5;-99.58333333333333;55.550000000000004;60.0;30.025833333333335;0.0
2024-02-10 04:00:00+00:00;-99.08333333333333;-101.61538461538461;-97.2;-95.88888888888889;-87.16666666666667;-84.66666666666667;-94.88888888888889;-98.36363636363636;-96.18181818181819;54.324999999999996;60.5;30.0175;0.0
2024-02-10 05:00:00+00:00;-98.125;-100.16666666666667;-97.36363636363636;-96.0;-87.33333333333333;-83.8;-96.2;-100.0909090909091;-98.5;53.00833333333333;61.833333333333336;30.00916666666667;0.0
2024-02-10 06:00:00+00:00;-97.2;-99.76923076923077;-93.91666666666667;-94.27272727272727;-86.41666666666667;-82.58333333333333;-96.75;-98.8;-96.36363636363636;51.85833333333333;62.0;29.998333333333335;0.0
2024-02-10 07:00:00+00:00;-96.36363636363636;-100.64285714285714;-92.375;-97.0909090909091;-85.91666666666667;-82.41666666666667;-92.4;-91.45454545454545;-98.0;50.93333333333334;62.416666666666664;29.9975;0.0
2024-02-10 08:00:00+00:00;-97.0;-100.81818181818181;-93.3;-92.27272727272727;-85.5;-82.25;-94.77777777777777;-91.0;-94.54545454545455;50.15;64.08333333333333;29.980833333333333;0.0
2024-02-10 09:00:00+00:00;-98.5;-100.0;-91.6;-93.9090909090909;-85.63636363636364;-81.58333333333333;-94.0;-89.54545454545455;-94.1;49.35833333333333;68.08333333333333;29.977500000000003;0.0
2024-02-10 10:00:00+00:00;-97.625;-99.16666666666667;-96.36363636363636;-94.72727272727273;-86.25;-81.5;-95.125;-91.91666666666667;-97.22222222222223;49.666666666666664;71.5;29.97083333333333;0.0
2024-02-10 11:00:00+00:00;-97.4;-99.15384615384616;-92.9;-95.36363636363636;-86.33333333333333;-81.75;-93.8;-92.27272727272727;-101.375;49.583333333333336;74.66666666666667;29.979166666666668;0.0
2024-02-10 12:00:00+00:00;-97.8;-99.53846153846153;-92.5;-96.8;-85.81818181818181;-82.27272727272727;-93.8;-92.36363636363636;-97.0;49.824999999999996;76.75;29.9825;0.0
2024-02-10 13:00:00+00:00;-99.5;-99.66666666666667;-96.2;-97.66666666666667;-88.41666666666667;-83.25;-96.54545454545455;-88.81818181818181;-95.0;51.1;77.0;29.986666666666665;0.0
2024-02-10 14:00:00+00:00;-99.9;-101.46153846153847;-95.9090909090909;-98.83333333333333;-88.27272727272727;-84.25;-98.72727272727273;-90.75;-100.16666666666667;52.875;76.16666666666667;30.00583333333333;0.0
2024-02-10 15:00:00+00:00;-100.625;-103.45454545454545;-98.18181818181819;-98.25;-90.0;-86.75;-98.18181818181819;-96.72727272727273;-97.3;54.925000000000004;74.5;29.9875;0.0
2024-02-10 16:00:00+00:00;-102.18181818181819;-103.92307692307692;-96.45454545454545;-99.22222222222223;-90.81818181818181;-87.91666666666667;-98.4;-94.0;-98.0;57.74166666666667;72.0;29.989166666666666;0.0
2024-02-10 17:00:00+00:00;-102.7;-104.8;-98.0909090909091;-98.16666666666667;-90.63636363636364;-87.9090909090909;-99.27272727272727;-91.8;-99.75;58.51666666666667;75.75;29.988333333333333;0.0
2024-02-10 18:00:00+00:00;-100.6;-105.07692307692308;-95.8;-98.58333333333333;-89.83333333333333;-87.41666666666667;-101.08333333333333;-98.5;-100.0909090909091;58.69166666666666;78.66666666666667;29.930833333333336;0.0
2024-02-10 19:00:00+00:00;-99.75;-104.9090909090909;-97.75;-98.25;-89.81818181818181;-86.83333333333333;-98.18181818181819;-102.81818181818181;-102.36363636363636;58.06666666666666;83.33333333333333;29.91416666666667;0.0
2024-02-10 20:00:00+00:00;-100.9;-104.66666666666667;-98.16666666666667;-100.41666666666667;-89.75;-86.83333333333333;-98.8;-102.63636363636364;-98.45454545454545;58.60833333333333;84.91666666666667;29.905833333333334;0.0
2024-02-10 21:00:00+00:00;-101.27272727272727;-103.9090909090909;-96.16666666666667;-99.44444444444444;-89.83333333333333;-86.41666666666667;-98.5;-102.2;-100.0;58.96666666666667;84.0;29.920833333333334;0.0
2024-02-10 22:00:00+00:00;-100.44444444444444;-104.5;-96.81818181818181;-97.66666666666667;-89.91666666666667;-86.25;-98.55555555555556;-101.83333333333333;-98.55555555555556;58.425000000000004;84.33333333333333;29.92;0.0
2024-02-10 23:00:00+00:00;-101.08333333333333;-103.41666666666667;-95.11111111111111;-99.44444444444444;-89.66666666666667;-86.16666666666667;-97.27272727272727;-102.0909090909091;-98.27272727272727;57.55833333333334;85.66666666666667;29.924166666666668;0.0
2024-02-11 00:00:00+00:00;-99.7;-101.91666666666667;-97.25;-97.77777777777777;-88.81818181818181;-85.16666666666667;-96.33333333333333;-101.16666666666667;-98.72727272727273;57.38333333333333;86.0;29.930833333333336;0.0
2024-02-11 01:00:00+00:00;-100.22222222222223;-101.7;-96.875;-97.2;-89.0;-85.08333333333333;-95.44444444444444;-101.88888888888889;-97.3;56.949999999999996;86.66666666666667;29.9425;0.0
